is:open created:{{param|relative_date}},>1|today,3..1|last 3 days,7..4|last week,14..8|last 2 weeks,30..15|last month,<30|more than a month
2019-11-06,0,0,0,3,5,11
2019-11-04,0,0,1,3,5,10
2019-11-03,0,0,1,3,5,10
2019-11-02,0,0,3,1,5,10
2019-11-01,0,0,4,2,4,13
2019-10-31,0,2,2,2,4,13
2019-10-30,0,2,2,3,3,13
2019-10-29,0,4,1,3,3,13
2019-10-28,2,2,2,3,2,13
2019-10-27,0,3,2,3,2,13
2019-10-26,3,0,2,3,2,13
2019-10-25,0,1,2,2,2,13
2019-10-24,0,2,1,3,2,12
2019-10-23,1,2,2,2,2,12
2019-10-22,1,2,2,2,2,12
2019-10-21,1,2,2,1,2,12
2019-10-20,0,2,2,1,3,12
2019-10-19,1,2,1,2,3,11
2019-10-18,1,1,1,2,3,11
2019-10-17,0,2,1,1,3,11
2019-10-16,1,1,1,1,3,11
2019-10-15,1,1,1,1,3,11
2019-10-14,1,0,1,1,3,11
2019-10-13,0,1,0,1,4,10
2019-10-12,0,1,1,0,4,10
2019-10-11,0,1,1,0,4,10
2019-10-10,1,0,1,0,4,10
2019-10-09,0,0,1,1,3,10
2019-10-08,0,1,0,2,3,9
2019-10-07,0,1,0,2,3,9
2019-10-06,0,1,0,2,3,9
2019-10-05,1,0,0,2,4,9
2019-10-04,0,0,0,2,4,10
2019-10-03,0,0,0,4,3,10
2019-10-02,0,1,2,2,4,10
2019-10-01,0,2,3,2,4,10
2019-09-30,1,2,3,2,4,10
2019-09-29,1,2,3,2,4,11
2019-09-28,1,3,1,2,4,11
2019-09-27,1,3,0,3,3,11
2019-09-26,0,3,3,2,2,11
2019-09-25,2,1,3,2,2,11
2019-09-24,1,0,3,2,2,11
2019-09-23,0,1,4,2,2,11
2019-09-22,0,5,1,3,1,11
2019-09-21,1,5,0,3,1,11
2019-09-20,0,5,1,2,1,11
2019-09-19,4,1,2,2,0,11
2019-09-18,1,0,2,2,0,11
2019-09-17,0,1,2,2,0,11
2019-09-16,0,2,1,2,0,11
2019-09-15,1,2,1,1,0,11
2019-09-14,0,2,1,1,0,11
2019-09-13,1,1,1,1,0,11
2019-09-12,1,0,2,0,0,11
2019-09-11,0,1,1,0,0,11
2019-09-10,0,1,1,0,1,11
2019-09-09,0,1,1,0,1,11
2019-09-08,1,1,0,0,2,10
2019-09-07,1,1,0,0,2,10
2019-09-06,1,1,0,0,2,10
2019-09-05,1,1,1,0,2,10
2019-09-04,3,0,2,1,3,11
2019-09-03,0,0,4,0,3,11
2019-09-02,0,1,3,1,2,11
2019-09-01,0,2,2,2,1,11
2019-08-31,0,3,1,2,1,11
2019-08-30,1,3,0,2,1,11
2019-08-29,1,3,0,2,1,12
2019-08-28,0,2,0,3,1,13
2019-08-27,2,0,0,3,1,13
2019-08-26,0,0,1,2,1,13
2019-08-25,0,0,3,0,1,13
2019-08-24,0,1,3,0,2,12
2019-08-23,1,0,3,1,1,12
2019-08-22,0,1,2,1,1,12
2019-08-21,0,3,0,1,1,12
2019-08-20,0,3,1,1,1,12
2019-08-19,1,2,1,1,1,12
2019-08-18,2,0,1,1,1,13
2019-08-17,0,1,0,1,1,13
2019-08-16,0,1,1,0,1,13
2019-08-15,0,1,1,0,1,13
2019-08-14,2,0,1,0,1,13
2019-08-13,1,0,1,0,1,13
2019-08-12,0,1,0,0,1,13
2019-08-11,0,1,0,0,1,13
2019-08-10,0,1,0,0,1,13
2019-08-09,1,0,0,0,1,13
2019-08-08,0,0,0,1,0,13
2019-08-07,2,0,1,1,0,13
2019-08-06,0,0,1,1,1,13
2019-08-05,0,0,1,1,1,13
2019-08-04,0,1,0,2,0,13
2019-08-03,0,1,0,2,0,14
2019-08-02,0,1,0,2,0,14
2019-08-01,1,0,1,1,0,14
2019-07-31,0,0,1,1,0,14
2019-07-30,0,0,1,1,0,14
2019-07-29,0,0,1,1,0,14
2019-07-28,0,1,1,0,0,14
2019-07-27,0,1,1,0,0,14
2019-07-26,0,1,1,0,0,14
2019-07-25,1,0,1,0,0,14
2019-07-24,0,1,1,0,0,14
2019-07-23,0,1,1,0,0,14
2019-07-22,0,1,1,0,0,14
2019-07-21,1,1,0,0,0,14
2019-07-20,0,1,0,0,0,14
2019-07-19,0,1,0,0,0,14
2019-07-18,1,0,0,0,0,14
2019-07-17,0,0,0,0,0,14
2019-07-16,0,0,0,0,1,15
2019-07-15,0,1,1,0,2,16
2019-07-14,1,1,0,0,2,16
2019-07-13,0,1,0,0,2,16
2019-07-12,0,1,0,0,2,16
2019-07-11,1,0,0,1,1,16
2019-07-10,0,0,0,1,2,15
2019-07-09,2,0,0,1,3,14
2019-07-08,0,0,0,1,3,14
2019-07-07,0,0,0,1,3,14
2019-07-06,0,0,0,1,4,13
2019-07-05,0,0,0,1,5,12
2019-07-04,0,0,1,1,4,12
2019-07-03,0,0,1,1,4,12
2019-07-02,0,0,1,1,4,12
2019-07-01,0,0,1,1,4,12
2019-06-30,0,1,0,1,5,11
2019-06-29,0,1,0,1,5,11
2019-06-28,0,1,0,1,6,10
2019-06-27,1,0,1,0,6,10
2019-06-26,0,0,1,1,7,10
2019-06-25,0,0,1,1,7,10
2019-06-24,0,0,1,2,6,10
2019-06-23,0,2,0,3,5,10
2019-06-22,0,2,0,3,5,10
2019-06-21,1,1,1,2,5,10
2019-06-20,1,0,1,3,4,11
2019-06-19,0,0,1,5,2,12
2019-06-18,0,0,1,5,2,12
2019-06-17,1,1,1,4,2,12
2019-06-16,0,1,2,3,2,12
2019-06-15,0,1,2,3,2,12
2019-06-14,1,0,2,4,1,12
2019-06-13,0,1,2,3,2,12
2019-06-12,0,2,3,2,1,12
2019-06-11,0,2,3,2,1,12
2019-06-10,1,1,4,2,1,12
2019-06-09,1,1,3,2,1,12
2019-06-08,0,3,1,2,1,12
2019-06-07,0,4,1,1,1,12
2019-06-06,1,3,1,1,1,12
2019-06-05,1,1,2,0,1,12
2019-06-04,1,0,2,1,0,12
2019-06-03,0,1,1,1,0,12
2019-06-02,0,1,1,1,0,12
2019-06-01,0,2,0,1,0,12
2019-05-31,1,1,0,1,0,12
2019-05-30,0,1,0,1,0,12
2019-05-29,1,0,1,1,2,12
2019-05-28,0,0,2,0,2,12
2019-05-27,0,0,2,1,1,12
2019-05-26,0,1,1,1,1,12
2019-05-25,0,1,1,1,1,12
2019-05-24,0,2,0,1,1,12
2019-05-23,1,1,0,1,1,12
2019-05-22,1,1,0,1,1,13
2019-05-21,1,0,0,1,1,14
2019-05-20,1,0,1,0,1,14
2019-05-19,0,0,1,0,1,14
2019-05-18,0,0,2,0,1,14
2019-05-17,0,1,1,0,1,14
2019-05-16,0,2,0,0,2,13
2019-05-15,0,2,0,0,2,13
2019-05-14,1,1,0,0,2,13
2019-05-13,2,0,0,1,1,13
2019-05-12,0,0,0,1,2,13
2019-05-11,0,0,0,1,3,12
2019-05-10,0,0,0,1,3,12
2019-05-09,0,0,0,1,3,12
2019-05-08,1,1,0,1,3,12
2019-05-07,1,0,0,1,3,12
2019-05-06,0,0,1,1,2,12
2019-05-05,0,0,1,1,2,12
2019-05-04,0,0,1,1,2,12
2019-05-03,0,0,1,1,2,12
2019-05-02,0,1,0,1,2,12
2019-05-01,0,1,1,1,3,13
2019-04-30,0,1,1,2,3,12
